order_id,customer_id,product_id,quantity,discount_pct,channel,status,order_date,payment
4171,393,86,3,10,store,cancelled,2024-05-03 19:00:00,
4172,222,92,4,0,mobile,completed,2024-10-09 14:00:00,card
4173,196,94,2,15,,completed,2024-06-15 21:00:00,card
4174,173,37,5,0,web,completed,2024-01-25 14:00:00,card
4175,470,7,4,10,store,completed,2024-11-09 01:00:00,card
4176,461,67,2,5,web,completed,2024-07-25 18:00:00,online
4177,336,89,5,0,web,cancelled,2024-01-14 09:00:00,cash
4178,137,79,2,20,web,cancelled,2024-07-27 02:00:00,
4179,6,95,3,0,web,completed,2024-10-27 21:00:00,
4180,261,88,5,0,mobile,completed,2024-12-06 19:00:00,card
4181,342,87,3,10,mobile,completed,2024-08-15 16:00:00,card
4182,143,90,1,0,web,completed,2024-05-02 20:00:00,card
4183,131,68,5,5,web,completed,2024-06-09 12:00:00,card
4184,413,36,5,0,web,completed,2024-04-21 10:00:00,
4185,284,100,1,5,mobile,completed,2024-07-30 04:00:00,card
4186,154,73,2,5,mobile,cancelled,2024-03-12 15:00:00,card
4187,138,18,5,0,mobile,cancelled,2024-12-03 01:00:00,cash
4188,32,31,1,0,store,cancelled,2024-06-08 08:00:00,card
4189,186,4,1,10,store,completed,2024-04-18 01:00:00,cash
4190,190,62,3,0,web,completed,2024-06-25 09:00:00,card
4191,102,75,1,20,web,refunded,2024-08-04 14:00:00,card
4192,14,85,5,0,web,refunded,2024-08-05 03:00:00,online
4193,435,55,3,0,mobile,cancelled,2024-12-27 07:00:00,online
4194,434,13,3,0,web,completed,2024-11-14 11:00:00,card
4195,369,33,2,15,store,cancelled,2024-05-31 21:00:00,card
4196,119,76,1,0,mobile,completed,2024-08-12 17:00:00,card
4197,382,11,5,0,web,refunded,2024-03-26 21:00:00,online
4198,117,80,1,0,store,completed,2024-03-29 06:00:00,online
4199,154,42,2,10,web,cancelled,2024-12-29 07:00:00,card
4200,3,9,5,0,web,completed,2024-04-13 04:00:00,online
4201,384,52,1,5,web,refunded,2024-05-28 23:00:00,cash
4202,168,45,4,5,mobile,completed,2024-01-24 23:00:00,online
4203,475,42,1,0,web,completed,2024-11-12 12:00:00,online
4204,315,65,3,5,store,cancelled,2024-05-19 06:00:00,card
4205,107,17,3,20,mobile,completed,2024-06-08 05:00:00,online
4206,333,16,4,10,mobile,completed,2024-06-25 04:00:00,card
4207,455,32,5,10,mobile,completed,2024-10-31 10:00:00,card
4208,353,84,2,0,web,completed,2024-11-29 18:00:00,cash
4209,207,87,1,20,store,completed,2024-03-14 13:00:00,online
4210,199,48,3,15,web,completed,2024-09-08 23:00:00,card
4211,160,36,5,10,web,refunded,2024-01-13 10:00:00,card
4212,322,64,1,0,mobile,cancelled,2024-06-27 08:00:00,card
4213,379,72,4,0,mobile,completed,2024-08-29 16:00:00,online
4214,43,78,3,0,mobile,refunded,2024-07-03 18:00:00,card
4215,300,35,4,15,mobile,refunded,2024-09-24 05:00:00,card
4216,452,22,2,0,store,cancelled,2024-02-26 03:00:00,online
4217,93,19,1,0,web,completed,2024-08-04 11:00:00,card
4218,96,39,2,15,web,completed,2024-11-03 18:00:00,card
4219,94,43,3,0,mobile,completed,2024-11-26 21:00:00,online
4220,98,42,3,10,web,refunded,2024-02-21 09:00:00,card
4221,239,11,3,5,web,completed,2024-10-31 20:00:00,online
4222,161,82,4,10,,completed,2024-09-27 17:00:00,cash
4223,384,27,3,0,web,completed,2024-02-04 07:00:00,online
4224,470,85,5,20,store,completed,2024-04-27 02:00:00,card
4225,455,75,1,0,store,completed,2024-11-15 07:00:00,card
4226,158,22,1,0,mobile,completed,2024-09-18 18:00:00,cash
4227,25,10,2,5,web,completed,2024-10-12 04:00:00,card
4228,467,24,5,0,store,completed,2024-10-02 01:00:00,card
4229,201,27,4,15,web,completed,2024-06-03 00:00:00,online
4230,341,64,2,0,mobile,completed,2024-09-15 01:00:00,
4231,378,50,5,10,mobile,cancelled,2024-06-07 07:00:00,card
4232,203,85,5,0,mobile,completed,2024-04-26 07:00:00,
4233,229,68,5,20,web,completed,2024-12-14 22:00:00,card
4234,59,4,3,5,store,completed,2024-01-27 01:00:00,cash
4235,77,95,5,5,web,completed,2024-08-09 03:00:00,
4236,261,32,1,0,mobile,completed,2024-02-21 23:00:00,card
4237,201,66,5,0,store,completed,2024-02-16 07:00:00,card
4238,18,5,2,5,mobile,completed,2024-04-15 06:00:00,online
4239,380,72,3,20,mobile,cancelled,2024-12-09 09:00:00,card
4240,191,89,5,0,mobile,completed,2024-07-23 18:00:00,card
4241,454,14,4,0,web,cancelled,2024-04-04 15:00:00,online
4242,309,50,5,0,web,completed,2024-08-23 10:00:00,online
4243,358,33,5,0,web,cancelled,2024-07-04 13:00:00,cash
4244,484,76,5,0,store,cancelled,2024-12-08 13:00:00,online
4245,157,40,4,10,mobile,completed,2024-01-20 04:00:00,card
4246,108,22,4,0,web,cancelled,2024-08-23 04:00:00,card
4247,41,69,1,20,web,completed,2024-04-20 03:00:00,card
4248,471,9,4,0,mobile,completed,2024-04-03 23:00:00,card
4249,402,71,2,5,mobile,refunded,2024-11-25 18:00:00,card
4250,112,1,2,10,web,completed,2024-03-23 14:00:00,cash
4251,275,5,5,0,mobile,completed,2024-11-19 15:00:00,card
4252,320,57,3,15,store,completed,2024-11-30 16:00:00,cash
4253,286,1,2,0,web,completed,2024-12-06 08:00:00,card
4254,100,10,3,0,web,completed,2024-04-14 07:00:00,
4255,289,2,2,10,mobile,completed,2024-08-14 21:00:00,online
4256,137,18,1,15,web,completed,2024-12-07 13:00:00,card
4257,13,34,5,0,web,cancelled,2024-11-28 19:00:00,cash
4258,13,13,4,10,web,cancelled,2024-07-21 12:00:00,card
4259,82,43,3,0,web,completed,2024-06-11 16:00:00,card
4260,328,30,3,0,mobile,refunded,2024-08-07 08:00:00,
4261,176,31,5,5,web,cancelled,2024-03-20 23:00:00,cash
4262,253,10,3,0,mobile,completed,2024-10-04 01:00:00,cash
4263,434,33,5,0,web,cancelled,2024-11-11 04:00:00,cash
4264,81,58,4,0,mobile,completed,2024-02-09 18:00:00,card
4265,269,91,2,0,web,refunded,2024-11-21 06:00:00,
4266,284,44,5,0,mobile,completed,2024-04-20 18:00:00,online
4267,95,36,1,0,web,refunded,2024-12-16 19:00:00,online
4268,382,59,5,0,store,refunded,2024-12-10 16:00:00,card
4269,7,1,4,30,web,completed,2024-12-07 11:00:00,cash
4270,293,63,3,0,mobile,cancelled,2024-08-20 23:00:00,card
4271,356,6,3,5,mobile,completed,2024-05-31 03:00:00,card
4272,420,54,4,30,web,cancelled,2024-06-12 00:00:00,card
4273,409,85,2,0,web,completed,2024-05-01 16:00:00,card
4274,455,4,3,10,,cancelled,2024-09-30 08:00:00,card
4275,143,56,2,0,web,completed,2024-02-29 02:00:00,card
4276,52,31,1,20,store,completed,2024-02-25 04:00:00,online
4277,411,80,1,0,web,completed,2024-12-25 05:00:00,cash
4278,11,80,2,20,web,completed,2024-07-17 12:00:00,cash
4279,28,41,1,5,store,refunded,2024-10-02 02:00:00,card
4280,100,47,2,5,web,completed,2024-05-23 18:00:00,card
4281,88,82,4,0,mobile,refunded,2024-04-30 11:00:00,online
4282,145,11,5,0,web,cancelled,2024-01-19 07:00:00,online
4283,414,82,5,0,mobile,cancelled,2024-03-11 19:00:00,online
4284,393,88,5,10,mobile,refunded,2024-05-06 23:00:00,card
4285,459,63,2,5,mobile,completed,2024-08-28 03:00:00,cash
4286,155,26,1,10,mobile,cancelled,2024-03-11 02:00:00,online
4287,76,93,2,0,mobile,completed,2024-12-22 07:00:00,
4288,340,52,1,5,store,completed,2024-07-15 11:00:00,card
4289,225,81,5,0,web,completed,2024-04-24 11:00:00,card
4290,3,10,4,0,web,completed,2024-02-24 18:00:00,online
4291,469,57,1,0,mobile,refunded,2024-06-11 18:00:00,online
4292,87,11,2,10,web,completed,2024-02-08 10:00:00,card
4293,482,38,1,5,web,completed,2024-04-20 23:00:00,card
4294,376,29,5,15,web,completed,2024-06-14 10:00:00,card
4295,283,66,1,0,web,refunded,2024-12-03 21:00:00,card
4296,497,58,1,0,web,completed,2024-08-15 01:00:00,online
4297,172,40,3,15,mobile,completed,2024-10-18 23:00:00,online
4298,78,85,1,0,web,refunded,2024-02-26 06:00:00,card
4299,418,13,3,5,,cancelled,2024-10-21 12:00:00,
4300,186,20,4,10,web,cancelled,2024-08-22 16:00:00,
4301,153,49,2,10,web,cancelled,2024-02-14 00:00:00,card
4302,230,79,3,0,mobile,completed,2024-05-31 13:00:00,card
4303,494,76,5,10,mobile,completed,2024-11-06 10:00:00,cash
4304,279,16,5,20,mobile,cancelled,2024-01-26 21:00:00,online
4305,104,47,5,0,,completed,2024-07-20 18:00:00,online
4306,280,93,4,10,web,completed,2024-12-26 12:00:00,online
4307,351,45,4,15,store,completed,2024-06-19 14:00:00,card
4308,287,39,1,15,mobile,completed,2024-06-26 18:00:00,card
4309,263,37,1,10,store,completed,2024-02-14 07:00:00,online
4310,423,34,5,0,mobile,completed,2024-09-18 18:00:00,cash
4311,3,58,4,10,mobile,completed,2024-03-07 10:00:00,
4312,154,38,2,0,mobile,completed,2024-11-24 07:00:00,online
4313,264,36,2,15,web,refunded,2024-12-07 11:00:00,online
4314,500,52,2,10,web,completed,2024-01-26 20:00:00,card
4315,155,12,2,0,web,completed,2024-05-18 17:00:00,card
4316,178,12,1,0,mobile,completed,2024-03-02 05:00:00,card
4317,209,13,5,5,mobile,completed,2024-08-17 16:00:00,card
4318,79,74,2,20,mobile,completed,2024-07-24 20:00:00,card
4319,164,33,5,10,mobile,refunded,2024-06-15 01:00:00,card
4320,230,18,1,0,web,refunded,2024-04-23 22:00:00,cash
4321,400,69,3,0,mobile,completed,2024-07-23 21:00:00,card
4322,52,53,3,5,store,completed,2024-12-24 09:00:00,card
4323,254,15,1,0,web,completed,2024-09-23 22:00:00,card
4324,345,73,1,15,web,cancelled,2024-06-15 02:00:00,cash
4325,239,6,1,5,,completed,2024-09-16 21:00:00,card
4326,412,13,2,10,web,completed,2024-06-15 10:00:00,card
4327,134,69,4,15,mobile,completed,2024-04-26 22:00:00,
4328,456,5,3,0,web,completed,2024-12-02 08:00:00,card
4329,21,21,4,0,web,completed,2024-04-27 22:00:00,card
4330,274,83,3,0,store,completed,2024-12-08 10:00:00,card
4331,4,32,4,5,web,completed,2024-11-30 07:00:00,card
4332,315,96,1,0,store,cancelled,2024-03-04 22:00:00,online
4333,278,51,1,30,web,completed,2024-06-13 15:00:00,card
4334,84,33,5,10,web,completed,2024-06-22 11:00:00,card
4335,356,28,5,5,web,completed,2024-06-02 08:00:00,online
4336,253,73,1,0,store,completed,2024-02-06 05:00:00,card
4337,196,34,4,0,web,completed,2024-07-18 11:00:00,cash
4338,277,64,1,0,mobile,cancelled,2024-07-05 14:00:00,card
4339,79,3,5,0,mobile,completed,2024-04-17 01:00:00,card
4340,355,18,3,5,web,refunded,2024-04-24 20:00:00,card
4341,275,46,4,15,web,refunded,2024-10-06 20:00:00,online
4342,406,15,5,5,web,cancelled,2024-06-25 03:00:00,card
4343,51,86,4,0,mobile,cancelled,2024-02-28 09:00:00,online
4344,387,80,2,20,web,cancelled,2024-09-29 19:00:00,
4345,249,92,3,15,mobile,completed,2024-04-25 10:00:00,card
4346,185,14,1,0,web,cancelled,2024-06-13 13:00:00,online
4347,425,61,4,0,web,completed,2024-08-10 23:00:00,card
4348,254,72,2,15,,completed,2024-04-26 10:00:00,card
4349,398,26,3,0,web,completed,2024-04-03 20:00:00,card
4350,481,20,3,20,store,cancelled,2024-01-12 08:00:00,online
4351,92,38,1,0,store,completed,2024-04-25 10:00:00,cash
4352,458,54,5,0,web,refunded,2024-06-19 12:00:00,online
4353,299,45,3,5,mobile,refunded,2024-11-01 13:00:00,online
4354,386,76,4,15,mobile,completed,2024-05-05 19:00:00,card
4355,270,96,5,0,mobile,refunded,2024-08-22 14:00:00,card
4356,56,79,2,15,web,refunded,2024-08-11 05:00:00,card
4357,151,27,2,5,mobile,completed,2024-10-24 21:00:00,
4358,150,94,3,5,web,completed,2024-07-19 21:00:00,card
4359,318,2,5,0,store,refunded,2024-04-11 12:00:00,card
4360,473,15,3,0,mobile,refunded,2024-08-13 15:00:00,card
4361,405,98,3,15,web,cancelled,2024-08-27 13:00:00,online
4362,402,16,5,30,store,completed,2024-08-19 09:00:00,card
4363,361,31,5,10,web,refunded,2024-03-23 10:00:00,online
4364,361,80,4,0,mobile,refunded,2024-07-07 23:00:00,card
4365,297,49,4,10,web,completed,2024-06-16 02:00:00,
4366,463,94,3,0,web,cancelled,2024-05-04 23:00:00,cash
4367,498,78,3,0,web,refunded,2024-04-11 03:00:00,online
4368,117,9,2,0,mobile,cancelled,2024-09-02 10:00:00,online
4369,63,96,2,0,web,refunded,2024-06-19 10:00:00,card
4370,11,82,4,0,mobile,completed,2024-10-22 14:00:00,card
4371,476,35,5,0,web,completed,2024-09-28 11:00:00,card
4372,357,71,2,10,,refunded,2024-02-08 04:00:00,cash
4373,84,17,4,0,web,completed,2024-05-14 17:00:00,cash
4374,194,27,2,0,mobile,completed,2024-12-10 07:00:00,online
4375,318,42,1,5,store,cancelled,2024-10-31 04:00:00,cash
4376,57,8,4,0,store,cancelled,2024-08-27 09:00:00,card
4377,435,68,3,30,mobile,completed,2024-12-19 11:00:00,card
4378,74,31,2,5,store,completed,2024-11-01 16:00:00,cash
4379,458,87,5,0,mobile,completed,2024-09-13 06:00:00,online
4380,156,78,2,5,store,cancelled,2024-01-12 23:00:00,card
4381,56,9,1,0,mobile,completed,2024-03-22 17:00:00,card
4382,260,11,4,5,mobile,completed,2024-09-05 12:00:00,card
4383,35,48,1,15,mobile,cancelled,2024-04-12 00:00:00,card
4384,182,12,4,0,mobile,completed,2024-10-07 03:00:00,card
4385,427,93,3,0,web,completed,2024-10-18 10:00:00,online
4386,337,24,5,15,web,cancelled,2024-10-25 09:00:00,card
4387,339,10,4,15,mobile,refunded,2024-11-05 10:00:00,online
4388,484,100,5,15,,cancelled,2024-03-07 19:00:00,card
4389,414,28,2,15,mobile,completed,2024-03-27 08:00:00,cash
4390,270,43,4,10,mobile,cancelled,2024-03-07 21:00:00,card
4391,132,24,2,0,mobile,cancelled,2024-04-17 15:00:00,online
4392,427,52,4,0,web,cancelled,2024-02-15 12:00:00,card
4393,425,62,3,15,web,completed,2024-05-24 13:00:00,card
4394,377,77,5,0,web,completed,2024-05-06 00:00:00,card
4395,273,47,2,5,mobile,cancelled,2024-03-17 01:00:00,
4396,253,59,5,0,store,cancelled,2024-12-26 04:00:00,card
4397,411,15,5,0,,refunded,2024-10-29 17:00:00,card
4398,376,2,3,0,store,refunded,2024-03-14 21:00:00,online
4399,382,46,5,30,web,completed,2024-07-17 07:00:00,cash
4400,477,53,4,20,web,refunded,2024-04-13 07:00:00,card
4401,474,51,2,20,mobile,refunded,2024-06-08 21:00:00,online
4402,264,36,4,0,store,refunded,2024-02-27 11:00:00,cash
4403,67,99,5,20,web,completed,2024-07-25 06:00:00,online
4404,264,88,4,30,web,completed,2024-01-18 02:00:00,online
4405,116,42,4,0,store,refunded,2024-10-18 15:00:00,card
4406,260,72,2,0,web,completed,2024-03-05 23:00:00,card
4407,356,35,4,0,web,cancelled,2024-06-01 08:00:00,online
4408,174,70,5,0,web,completed,2024-08-14 10:00:00,card
4409,482,67,1,0,mobile,refunded,2024-05-30 02:00:00,online
4410,390,91,1,0,web,completed,2024-06-07 14:00:00,online
4411,265,99,4,5,mobile,completed,2024-05-22 18:00:00,cash
4412,339,91,2,0,store,completed,2024-06-03 14:00:00,cash
4413,420,32,5,0,mobile,completed,2024-07-15 01:00:00,card
4414,152,94,5,10,mobile,refunded,2024-11-03 21:00:00,card
4415,7,82,4,0,web,completed,2024-04-06 20:00:00,card
4416,363,34,1,15,mobile,completed,2024-08-28 17:00:00,cash
4417,281,39,4,0,web,completed,2024-08-12 19:00:00,card
4418,28,9,2,0,web,refunded,2024-05-17 15:00:00,cash
4419,434,50,5,0,mobile,cancelled,2024-03-15 21:00:00,card
4420,321,23,3,10,web,completed,2024-04-25 08:00:00,cash
4421,479,58,4,20,store,cancelled,2024-02-19 21:00:00,card
4422,258,42,5,15,web,cancelled,2024-12-06 10:00:00,cash
4423,274,90,1,5,mobile,cancelled,2024-09-14 01:00:00,
4424,457,43,5,0,store,completed,2024-01-26 12:00:00,card
4425,97,92,1,0,mobile,completed,2024-02-11 19:00:00,online
4426,221,8,1,0,store,cancelled,2024-10-11 04:00:00,card
4427,202,29,2,0,web,refunded,2024-02-15 18:00:00,online
4428,372,5,4,5,web,cancelled,2024-11-14 11:00:00,card
4429,285,80,4,10,web,completed,2024-02-24 21:00:00,online
4430,138,83,3,5,web,refunded,2024-06-09 05:00:00,cash
4431,183,17,2,0,web,completed,2024-03-22 06:00:00,card
4432,376,59,3,0,web,refunded,2024-03-24 04:00:00,card
4433,332,48,2,10,web,completed,2024-10-26 08:00:00,cash
4434,482,60,3,5,mobile,refunded,2024-01-24 03:00:00,online
4435,6,97,1,10,,completed,2024-08-18 01:00:00,online
4436,114,25,4,10,mobile,completed,2024-12-25 06:00:00,card
4437,400,12,1,0,mobile,cancelled,2024-07-10 13:00:00,cash
4438,2,51,1,0,store,completed,2024-12-08 16:00:00,card
4439,127,9,5,0,web,cancelled,2024-09-15 15:00:00,online
4440,186,95,2,10,web,refunded,2024-11-20 23:00:00,online
4441,86,54,1,0,web,refunded,2024-10-10 16:00:00,online
4442,148,13,3,5,web,completed,2024-02-22 16:00:00,card
4443,58,96,2,0,mobile,cancelled,2024-12-21 22:00:00,card
4444,474,87,4,5,web,cancelled,2024-06-29 16:00:00,card
4445,50,97,1,0,web,completed,2024-07-22 13:00:00,card
4446,412,95,5,0,web,refunded,2024-06-11 14:00:00,cash
4447,87,89,4,5,web,refunded,2024-04-04 16:00:00,card
4448,221,66,5,0,web,completed,2024-07-27 08:00:00,card
4449,56,70,5,30,web,completed,2024-02-07 11:00:00,card
4450,439,48,2,15,web,completed,2024-07-26 05:00:00,cash
4451,347,35,5,5,store,completed,2024-12-24 22:00:00,online
4452,412,71,2,0,web,completed,2024-05-23 21:00:00,cash
4453,18,25,3,5,web,completed,2024-05-17 04:00:00,online
4454,492,22,5,0,web,refunded,2024-02-22 20:00:00,card
4455,106,70,3,20,mobile,completed,2024-11-02 13:00:00,online
4456,181,27,3,0,mobile,cancelled,2024-05-26 01:00:00,online
4457,251,89,1,20,mobile,completed,2024-10-15 13:00:00,online
4458,197,95,3,0,mobile,completed,2024-05-05 20:00:00,card
4459,335,32,5,0,web,refunded,2024-07-26 20:00:00,card
4460,65,53,2,0,web,completed,2024-10-29 19:00:00,cash
4461,281,46,2,0,web,completed,2024-03-24 18:00:00,card
4462,416,13,4,0,web,completed,2024-10-07 23:00:00,card
4463,184,92,3,0,mobile,completed,2024-01-25 01:00:00,card
4464,373,87,2,0,mobile,refunded,2024-11-12 07:00:00,cash
4465,4,78,3,10,web,completed,2024-12-07 06:00:00,online
4466,417,75,4,5,web,cancelled,2024-08-28 05:00:00,card
4467,242,49,3,5,mobile,cancelled,2024-06-09 06:00:00,cash
4468,445,31,4,15,store,cancelled,2024-09-30 17:00:00,card
4469,429,33,2,10,mobile,completed,2024-05-17 10:00:00,card
4470,192,37,5,10,mobile,completed,2024-07-26 00:00:00,card
4471,318,70,5,0,mobile,cancelled,2024-01-19 05:00:00,cash
4472,395,93,1,0,web,completed,2024-04-05 22:00:00,card
4473,475,94,1,15,mobile,completed,2024-08-22 01:00:00,card
4474,349,66,5,10,web,completed,2024-04-08 01:00:00,card
4475,231,75,4,0,mobile,refunded,2024-03-09 17:00:00,cash
4476,393,7,5,5,web,completed,2024-05-30 10:00:00,cash
4477,149,46,5,0,mobile,completed,2024-01-28 23:00:00,card
4478,363,23,2,0,store,cancelled,2024-05-13 04:00:00,card
4479,210,80,1,0,web,completed,2024-06-18 04:00:00,card
4480,411,43,3,20,web,refunded,2024-12-12 19:00:00,card
4481,238,92,1,15,web,cancelled,2024-08-16 05:00:00,card
4482,260,23,4,0,mobile,completed,2024-03-03 21:00:00,online
4483,120,26,3,0,web,completed,2024-07-04 14:00:00,online
4484,434,22,4,15,,completed,2024-03-02 02:00:00,card
4485,419,86,5,0,store,completed,2024-10-05 12:00:00,card
4486,254,59,4,10,web,refunded,2024-11-23 04:00:00,online
4487,355,84,4,0,web,cancelled,2024-12-28 05:00:00,card
4488,298,62,5,0,web,completed,2024-12-29 08:00:00,online
4489,240,97,3,0,web,cancelled,2024-08-26 11:00:00,card
4490,77,66,3,0,web,completed,2024-06-03 16:00:00,online
4491,437,86,3,15,web,completed,2024-02-18 16:00:00,card
4492,438,94,4,10,web,completed,2024-07-06 21:00:00,card
4493,41,68,4,10,web,completed,2024-05-01 16:00:00,card
4494,168,11,1,15,web,completed,2024-03-17 01:00:00,card
4495,294,98,3,0,web,completed,2024-02-01 02:00:00,card
4496,52,66,2,0,mobile,refunded,2024-05-12 11:00:00,card
4497,490,12,3,0,mobile,completed,2024-09-25 01:00:00,card
4498,486,26,2,0,web,completed,2024-04-01 08:00:00,card
4499,119,14,2,15,web,completed,2024-05-29 15:00:00,cash
4500,127,98,2,20,mobile,cancelled,2024-06-15 13:00:00,cash
4501,485,98,4,20,mobile,completed,2024-03-24 10:00:00,cash
4502,105,42,4,5,web,refunded,2024-10-08 21:00:00,cash
4503,76,4,2,0,mobile,completed,2024-03-14 10:00:00,online
4504,413,89,2,0,store,completed,2024-01-17 19:00:00,cash
4505,161,18,3,15,mobile,completed,2024-07-29 03:00:00,card
4506,91,37,4,15,store,cancelled,2024-07-28 02:00:00,online
4507,489,46,2,0,web,cancelled,2024-05-09 08:00:00,card
4508,101,82,5,0,mobile,refunded,2024-08-02 15:00:00,online
4509,271,34,1,0,mobile,completed,2024-07-06 16:00:00,card
4510,127,57,5,5,mobile,completed,2024-01-20 20:00:00,cash
4511,455,98,4,0,web,cancelled,2024-10-28 17:00:00,online
4512,426,90,1,10,mobile,cancelled,2024-11-18 09:00:00,online
4513,443,97,3,0,web,completed,2024-10-10 23:00:00,online
4514,160,64,4,0,web,completed,2024-06-10 22:00:00,card
4515,269,17,5,5,web,completed,2024-05-21 02:00:00,online
4516,337,94,2,0,store,cancelled,2024-11-09 08:00:00,online
4517,398,94,4,0,web,refunded,2024-05-10 09:00:00,online
4518,34,53,2,15,mobile,completed,2024-03-20 17:00:00,card
4519,60,6,1,0,store,completed,2024-04-19 00:00:00,online
4520,61,10,4,0,web,refunded,2024-01-17 14:00:00,cash
4521,4,45,5,15,web,completed,2024-01-09 16:00:00,card
4522,395,19,1,10,store,completed,2024-05-21 01:00:00,card
4523,251,5,5,0,mobile,refunded,2024-04-23 09:00:00,
4524,213,90,4,20,mobile,refunded,2024-02-15 16:00:00,online
4525,29,6,5,5,web,completed,2024-08-11 23:00:00,card
4526,5,37,4,5,web,cancelled,2024-08-15 11:00:00,card
4527,115,37,4,0,mobile,completed,2024-02-13 16:00:00,online
4528,63,56,1,10,web,cancelled,2024-09-30 03:00:00,card
4529,184,88,3,5,mobile,cancelled,2024-11-20 10:00:00,card
4530,75,38,1,0,mobile,refunded,2024-03-03 04:00:00,card
4531,355,23,1,0,mobile,completed,2024-09-01 04:00:00,card
4532,360,9,2,0,web,refunded,2024-05-13 11:00:00,card
4533,293,88,5,0,mobile,refunded,2024-02-08 05:00:00,cash
4534,499,29,4,0,web,refunded,2024-04-08 22:00:00,card
4535,83,51,2,5,mobile,completed,2024-06-28 15:00:00,card
4536,323,5,3,0,mobile,refunded,2024-11-08 10:00:00,card
4537,128,34,5,0,mobile,completed,2024-04-11 17:00:00,cash
4538,208,37,4,0,web,completed,2024-04-06 01:00:00,online
4539,423,94,4,0,web,cancelled,2024-02-10 01:00:00,card
4540,368,86,3,30,mobile,completed,2024-01-05 09:00:00,card
4541,362,64,2,0,mobile,completed,2024-01-08 02:00:00,card
4542,265,85,1,5,web,refunded,2024-12-22 23:00:00,card
4543,342,36,4,0,,refunded,2024-11-28 02:00:00,card
4544,420,68,5,0,web,cancelled,2024-10-15 18:00:00,cash
4545,491,61,3,0,web,completed,2024-03-27 04:00:00,card
4546,56,31,1,0,web,cancelled,2024-07-06 23:00:00,card
4547,129,90,4,0,store,cancelled,2024-05-24 21:00:00,cash
4548,404,48,5,0,,cancelled,2024-09-05 08:00:00,card
4549,86,33,4,0,mobile,refunded,2024-12-13 00:00:00,cash
4550,216,63,3,10,mobile,completed,2024-03-01 00:00:00,card
4551,107,19,5,10,web,completed,2024-05-03 14:00:00,cash
4552,397,53,2,0,web,cancelled,2024-07-21 03:00:00,online
4553,121,71,2,30,web,completed,2024-03-21 22:00:00,card
4554,336,91,2,30,web,completed,2024-06-18 02:00:00,cash
4555,67,100,4,10,store,refunded,2024-08-21 01:00:00,online
4556,395,65,2,5,,completed,2024-01-23 09:00:00,card
4557,271,25,4,5,web,refunded,2024-01-13 15:00:00,cash
4558,320,60,1,0,mobile,refunded,2024-07-19 16:00:00,card
4559,481,53,1,0,web,refunded,2024-04-14 01:00:00,card
4560,304,22,5,5,mobile,completed,2024-08-25 07:00:00,online
4561,45,33,4,0,web,completed,2024-09-19 06:00:00,card
4562,192,58,5,0,mobile,completed,2024-02-11 08:00:00,cash
4563,331,97,4,0,web,cancelled,2024-11-14 05:00:00,card
4564,119,81,1,0,mobile,completed,2024-04-05 12:00:00,cash
4565,196,26,3,20,web,cancelled,2024-10-03 02:00:00,card
4566,218,23,2,5,mobile,completed,2024-02-09 06:00:00,card
4567,497,16,4,0,web,cancelled,2024-08-04 13:00:00,cash
4568,441,25,5,5,mobile,refunded,2024-01-06 05:00:00,online
4569,319,45,5,0,mobile,completed,2024-09-06 05:00:00,card
4570,491,34,1,0,web,completed,2024-07-30 03:00:00,card
4571,60,56,4,5,web,completed,2024-09-29 13:00:00,cash
4572,239,63,5,0,mobile,refunded,2024-12-24 20:00:00,card
4573,92,84,5,0,mobile,completed,2024-04-20 04:00:00,card
4574,256,96,2,0,store,refunded,2024-03-17 01:00:00,card
4575,123,72,5,15,web,cancelled,2024-08-19 10:00:00,card
4576,113,1,3,0,web,refunded,2024-02-10 02:00:00,card
4577,202,21,4,0,web,completed,2024-10-12 14:00:00,cash
4578,217,4,5,20,web,completed,2024-05-17 05:00:00,card
4579,498,45,2,30,web,cancelled,2024-11-17 20:00:00,card
4580,403,52,3,0,web,completed,2024-10-10 21:00:00,online
4581,441,24,2,5,mobile,completed,2024-07-24 15:00:00,card
4582,169,58,5,0,web,completed,2024-03-08 18:00:00,card
4583,458,53,5,15,web,completed,2024-01-05 00:00:00,card
4584,143,17,4,20,web,completed,2024-06-26 03:00:00,card
4585,471,2,5,15,web,completed,2024-07-11 15:00:00,card
4586,430,1,5,15,mobile,completed,2024-01-06 14:00:00,online
4587,202,22,4,0,,completed,2024-08-08 07:00:00,cash
4588,51,42,5,0,web,cancelled,2024-10-18 12:00:00,card
4589,70,70,2,10,mobile,completed,2024-09-15 23:00:00,card
4590,375,35,5,10,mobile,completed,2024-02-11 21:00:00,card
4591,151,71,1,0,mobile,refunded,2024-12-10 03:00:00,card
4592,259,54,5,0,,completed,2024-01-22 13:00:00,card
4593,46,21,5,5,web,completed,2024-11-09 11:00:00,online
4594,75,52,1,5,store,completed,2024-02-02 08:00:00,card
4595,398,4,4,0,store,completed,2024-08-12 17:00:00,cash
4596,460,56,3,10,mobile,cancelled,2024-02-15 16:00:00,card
4597,203,83,5,5,web,refunded,2024-03-03 07:00:00,online
4598,432,70,2,5,web,completed,2024-03-29 10:00:00,card
4599,71,32,5,0,mobile,refunded,2024-01-21 01:00:00,cash
4600,205,40,1,5,web,completed,2024-03-03 20:00:00,card
