order_id,customer_id,product,category,amount,quantity,status,city,order_date,total_amount,month,quarter,year,day_of_week,revenue_tier
957,127,Телефон,Электроника,5269,2,completed,Екб,2024-11-14 16:00:00,10538,11,4,2024,Thursday,Высокий
958,56,Телефон,Аксессуары,5296,2,completed,НСК,2024-11-15 00:00:00,10592,11,4,2024,Friday,Высокий
960,28,Наушники,Электроника,14711,2,completed,Казань,2024-11-15 16:00:00,29422,11,4,2024,Friday,VIP
961,78,Часы,Электроника,7371,2,completed,СПб,2024-11-16 00:00:00,14742,11,4,2024,Saturday,Высокий
962,130,Телефон,Аксессуары,12078,3,completed,СПб,2024-11-16 08:00:00,36234,11,4,2024,Saturday,VIP
963,109,Наушники,Электроника,3472,4,completed,НСК,2024-11-16 16:00:00,13888,11,4,2024,Saturday,Высокий
964,154,Ноутбук,Аксессуары,4422,4,completed,СПб,2024-11-17 00:00:00,17688,11,4,2024,Sunday,Высокий
969,7,Наушники,Аксессуары,5787,4,completed,СПб,2024-11-18 16:00:00,23148,11,4,2024,Monday,VIP
970,3,Ноутбук,Электроника,11078,1,completed,СПб,2024-11-19 00:00:00,11078,11,4,2024,Tuesday,Высокий
971,111,Ноутбук,Электроника,2740,4,completed,СПб,2024-11-19 08:00:00,10960,11,4,2024,Tuesday,Высокий
972,151,Планшет,Электроника,1976,2,completed,Казань,2024-11-19 16:00:00,3952,11,4,2024,Tuesday,Средний
973,107,Часы,Электроника,6926,2,completed,Екб,2024-11-20 00:00:00,13852,11,4,2024,Wednesday,Высокий
974,18,Телефон,Электроника,12099,1,completed,Казань,2024-11-20 08:00:00,12099,11,4,2024,Wednesday,Высокий
975,38,Часы,Электроника,889,4,completed,НСК,2024-11-20 16:00:00,3556,11,4,2024,Wednesday,Средний
976,115,Наушники,Аксессуары,1499,4,completed,Москва,2024-11-21 00:00:00,5996,11,4,2024,Thursday,Высокий
977,15,Телефон,Электроника,13312,4,completed,Екб,2024-11-21 08:00:00,53248,11,4,2024,Thursday,VIP
978,192,Планшет,Электроника,2355,3,completed,Москва,2024-11-21 16:00:00,7065,11,4,2024,Thursday,Высокий
979,119,Планшет,Аксессуары,8625,4,completed,НСК,2024-11-22 00:00:00,34500,11,4,2024,Friday,VIP
980,28,Телефон,Электроника,14294,2,completed,НСК,2024-11-22 08:00:00,28588,11,4,2024,Friday,VIP
981,39,Ноутбук,Аксессуары,9350,2,completed,Москва,2024-11-22 16:00:00,18700,11,4,2024,Friday,Высокий
983,17,Наушники,Аксессуары,4163,3,completed,Москва,2024-11-23 08:00:00,12489,11,4,2024,Saturday,Высокий
984,86,Ноутбук,Аксессуары,5486,4,completed,НСК,2024-11-23 16:00:00,21944,11,4,2024,Saturday,VIP
986,44,Телефон,Аксессуары,7756,3,completed,Москва,2024-11-24 08:00:00,23268,11,4,2024,Sunday,VIP
987,25,Часы,Электроника,4231,3,completed,Екб,2024-11-24 16:00:00,12693,11,4,2024,Sunday,Высокий
988,145,Часы,Аксессуары,7762,4,completed,НСК,2024-11-25 00:00:00,31048,11,4,2024,Monday,VIP
989,13,Наушники,Электроника,951,4,completed,Казань,2024-11-25 08:00:00,3804,11,4,2024,Monday,Средний
992,138,Телефон,Электроника,10229,3,completed,СПб,2024-11-26 08:00:00,30687,11,4,2024,Tuesday,VIP
993,67,Часы,Электроника,3593,4,completed,Москва,2024-11-26 16:00:00,14372,11,4,2024,Tuesday,Высокий
994,109,Телефон,Электроника,1382,4,completed,НСК,2024-11-27 00:00:00,5528,11,4,2024,Wednesday,Высокий
995,146,Наушники,Электроника,4908,3,completed,Москва,2024-11-27 08:00:00,14724,11,4,2024,Wednesday,Высокий
996,111,Ноутбук,Аксессуары,4568,1,completed,НСК,2024-11-27 16:00:00,4568,11,4,2024,Wednesday,Средний
997,111,Наушники,Аксессуары,13627,3,completed,Казань,2024-11-28 00:00:00,40881,11,4,2024,Thursday,VIP
998,34,Наушники,Электроника,11258,3,completed,Москва,2024-11-28 08:00:00,33774,11,4,2024,Thursday,VIP
999,111,Телефон,Электроника,3777,4,completed,Екб,2024-11-28 16:00:00,15108,11,4,2024,Thursday,Высокий
1000,8,Ноутбук,Электроника,9066,1,completed,СПб,2024-11-29 00:00:00,9066,11,4,2024,Friday,Высокий
